date,region,prediction_confirmed,prediction_deaths
2020-05-31,RU-AST,664,0
2020-06-01,RU-AST,673,0
2020-06-02,RU-AST,683,0
2020-06-03,RU-AST,692,0
2020-06-04,RU-AST,702,0
2020-06-05,RU-AST,711,0
2020-06-06,RU-AST,721,0
2020-06-07,RU-AST,730,0
2020-06-08,RU-AST,740,0
2020-06-09,RU-AST,749,0
2020-06-10,RU-AST,759,0
2020-06-11,RU-AST,768,0
2020-06-12,RU-AST,778,0
2020-06-13,RU-AST,787,0
2020-06-14,RU-AST,797,0
2020-06-15,RU-AST,806,0
2020-06-16,RU-AST,816,0
2020-06-17,RU-AST,825,0
2020-06-18,RU-AST,835,0
2020-06-19,RU-AST,844,0
2020-06-20,RU-AST,854,0
2020-06-21,RU-AST,863,0
2020-06-22,RU-AST,873,0
2020-06-23,RU-AST,882,0
2020-06-24,RU-AST,892,0
2020-06-25,RU-AST,901,0
2020-06-26,RU-AST,911,0
2020-06-27,RU-AST,920,0
2020-06-28,RU-AST,930,0
2020-06-29,RU-AST,939,0
2020-06-30,RU-AST,949,0
2020-07-01,RU-AST,958,0
2020-07-02,RU-AST,968,0
2020-07-03,RU-AST,977,0
2020-07-04,RU-AST,987,0
2020-07-05,RU-AST,996,0
2020-07-06,RU-AST,1006,0
2020-07-07,RU-AST,1015,0
2020-07-08,RU-AST,1025,0
2020-07-09,RU-AST,1034,0
2020-07-10,RU-AST,1044,0
2020-07-11,RU-AST,1053,0
2020-07-12,RU-AST,1063,0
2020-07-13,RU-AST,1072,0
2020-07-14,RU-AST,1082,0
2020-07-15,RU-AST,1091,0
2020-07-16,RU-AST,1101,0
2020-07-17,RU-AST,1110,0
2020-07-18,RU-AST,1120,0
2020-07-19,RU-AST,1129,0
2020-07-20,RU-AST,1139,0
2020-07-21,RU-AST,1148,0
2020-07-22,RU-AST,1158,0
2020-07-23,RU-AST,1167,0
2020-07-24,RU-AST,1177,0
2020-07-25,RU-AST,1186,0
2020-07-26,RU-AST,1196,0
2020-07-27,RU-AST,1205,0
2020-07-28,RU-AST,1215,0
2020-07-29,RU-AST,1224,0
2020-07-30,RU-AST,1234,0
2020-07-31,RU-AST,1243,0
2020-08-01,RU-AST,1253,0
2020-08-02,RU-AST,1262,0
2020-08-03,RU-AST,1272,0
2020-08-04,RU-AST,1281,0
2020-08-05,RU-AST,1291,0
2020-08-06,RU-AST,1300,0
2020-08-07,RU-AST,1310,0
2020-08-08,RU-AST,1319,0
2020-08-09,RU-AST,1329,0
2020-08-10,RU-AST,1338,0
2020-08-11,RU-AST,1348,0
2020-08-12,RU-AST,1357,0
2020-08-13,RU-AST,1367,0
2020-08-14,RU-AST,1376,0
2020-08-15,RU-AST,1386,0
2020-08-16,RU-AST,1395,0
2020-08-17,RU-AST,1405,0
2020-08-18,RU-AST,1414,0
2020-08-19,RU-AST,1424,0
2020-08-20,RU-AST,1433,0
2020-08-21,RU-AST,1443,0
2020-08-22,RU-AST,1452,0
2020-08-23,RU-AST,1462,0
2020-08-24,RU-AST,1471,0
2020-08-25,RU-AST,1481,0
2020-08-26,RU-AST,1490,0
2020-08-27,RU-AST,1500,0
2020-08-28,RU-AST,1509,0
2020-08-29,RU-AST,1519,0
2020-08-30,RU-AST,1528,0
2020-08-31,RU-AST,1538,0
2020-09-01,RU-AST,1547,0
2020-09-02,RU-AST,1557,0
2020-09-03,RU-AST,1566,0
2020-09-04,RU-AST,1576,0
2020-09-05,RU-AST,1585,0
2020-09-06,RU-AST,1595,0
2020-09-07,RU-AST,1604,0
2020-09-08,RU-AST,1614,0
2020-09-09,RU-AST,1623,0
2020-09-10,RU-AST,1633,0
2020-09-11,RU-AST,1642,0
2020-09-12,RU-AST,1652,0
2020-09-13,RU-AST,1661,0
2020-09-14,RU-AST,1671,0
2020-09-15,RU-AST,1680,0
2020-09-16,RU-AST,1690,0
2020-09-17,RU-AST,1699,0
2020-09-18,RU-AST,1709,0
2020-09-19,RU-AST,1718,0
2020-09-20,RU-AST,1728,0
2020-09-21,RU-AST,1737,0
2020-09-22,RU-AST,1747,0
2020-09-23,RU-AST,1756,0
2020-09-24,RU-AST,1766,0
2020-09-25,RU-AST,1775,0
2020-09-26,RU-AST,1785,0
2020-09-27,RU-AST,1794,0
2020-09-28,RU-AST,1804,0
2020-09-29,RU-AST,1813,0
2020-09-30,RU-AST,1823,0
2020-10-01,RU-AST,1832,0
2020-10-02,RU-AST,1842,0
2020-10-03,RU-AST,1851,0
2020-10-04,RU-AST,1861,0
2020-10-05,RU-AST,1870,0
2020-10-06,RU-AST,1880,0
2020-10-07,RU-AST,1889,0
2020-10-08,RU-AST,1899,0
2020-10-09,RU-AST,1908,0
2020-10-10,RU-AST,1918,0
2020-10-11,RU-AST,1927,0
2020-10-12,RU-AST,1937,0
2020-10-13,RU-AST,1946,0
2020-10-14,RU-AST,1956,0
2020-10-15,RU-AST,1965,0
2020-10-16,RU-AST,1975,0
2020-10-17,RU-AST,1984,0
2020-10-18,RU-AST,1994,0
2020-10-19,RU-AST,2003,0
2020-10-20,RU-AST,2013,0
2020-10-21,RU-AST,2022,0
2020-10-22,RU-AST,2032,0
2020-10-23,RU-AST,2041,0
2020-10-24,RU-AST,2051,0
2020-10-25,RU-AST,2060,0
2020-10-26,RU-AST,2070,0
2020-10-27,RU-AST,2079,0
2020-10-28,RU-AST,2089,0
2020-10-29,RU-AST,2098,0
2020-10-30,RU-AST,2108,0
2020-10-31,RU-AST,2117,0
2020-11-01,RU-AST,2127,0
2020-11-02,RU-AST,2136,0
2020-11-03,RU-AST,2146,0
2020-11-04,RU-AST,2155,0
2020-11-05,RU-AST,2165,0
2020-11-06,RU-AST,2174,0
2020-11-07,RU-AST,2184,0
2020-11-08,RU-AST,2193,0
2020-11-09,RU-AST,2203,0
2020-11-10,RU-AST,2212,0
2020-11-11,RU-AST,2222,0
2020-11-12,RU-AST,2231,0
2020-11-13,RU-AST,2241,0
2020-11-14,RU-AST,2250,0
2020-11-15,RU-AST,2260,0
2020-11-16,RU-AST,2269,0
2020-11-17,RU-AST,2279,0
2020-11-18,RU-AST,2288,0
2020-11-19,RU-AST,2298,0
2020-11-20,RU-AST,2307,0
2020-11-21,RU-AST,2317,0
2020-11-22,RU-AST,2326,0
2020-11-23,RU-AST,2336,0
2020-11-24,RU-AST,2345,0
2020-11-25,RU-AST,2355,0
2020-11-26,RU-AST,2364,0
2020-11-27,RU-AST,2374,0
2020-11-28,RU-AST,2383,0
2020-11-29,RU-AST,2393,0
2020-11-30,RU-AST,2402,0
2020-12-01,RU-AST,2412,0
2020-12-02,RU-AST,2421,0
2020-12-03,RU-AST,2431,0
2020-12-04,RU-AST,2440,0
2020-12-05,RU-AST,2450,0
2020-12-06,RU-AST,2459,0
2020-12-07,RU-AST,2469,0
2020-12-08,RU-AST,2478,0
2020-12-09,RU-AST,2488,0
2020-12-10,RU-AST,2497,0
2020-12-11,RU-AST,2507,0
2020-12-12,RU-AST,2516,0
2020-12-13,RU-AST,2526,0
2020-12-14,RU-AST,2535,0
2020-12-15,RU-AST,2545,0
2020-12-16,RU-AST,2554,0
2020-12-17,RU-AST,2564,0
2020-12-18,RU-AST,2573,0
2020-12-19,RU-AST,2583,0
2020-12-20,RU-AST,2592,0
2020-12-21,RU-AST,2602,0
2020-12-22,RU-AST,2611,0
2020-12-23,RU-AST,2621,0
2020-12-24,RU-AST,2630,0
2020-12-25,RU-AST,2640,0
2020-12-26,RU-AST,2649,0
2020-12-27,RU-AST,2659,0
2020-12-28,RU-AST,2668,0
2020-12-29,RU-AST,2678,0
2020-12-30,RU-AST,2687,0
2020-12-31,RU-AST,2697,0
2020-04-14,RU-BA,165,3
2020-04-15,RU-BA,211,3
2020-04-16,RU-BA,271,3
2020-04-17,RU-BA,347,4
2020-04-18,RU-BA,445,4
2020-04-19,RU-BA,570,4
2020-04-20,RU-BA,731,5
2020-04-21,RU-BA,937,5
2020-04-22,RU-BA,1200,5
2020-04-23,RU-BA,432,6
2020-04-24,RU-BA,490,6
2020-04-25,RU-BA,551,7
2020-04-26,RU-BA,612,7
2020-04-27,RU-BA,694,8
2020-04-28,RU-BA,765,9
2020-04-29,RU-BA,857,9
2020-04-30,RU-BA,944,10
2020-05-01,RU-BA,1054,11
2020-05-02,RU-BA,1131,12
2020-05-03,RU-BA,1211,13
2020-05-04,RU-BA,785,14
2020-05-05,RU-BA,816,15
2020-05-06,RU-BA,846,16
2020-05-07,RU-BA,877,17
2020-05-08,RU-BA,907,18
2020-05-09,RU-BA,937,20
2020-05-10,RU-BA,967,21
2020-05-11,RU-BA,997,23
2020-05-12,RU-BA,1027,25
2020-05-13,RU-BA,1056,27
2020-05-14,RU-BA,1086,29
2020-05-15,RU-BA,1116,31
2020-05-16,RU-BA,1146,33
2020-05-17,RU-BA,1176,36
2020-05-18,RU-BA,1205,39
2020-05-19,RU-BA,1235,42
2020-05-20,RU-BA,1265,45
2020-05-21,RU-BA,1295,48
2020-05-22,RU-BA,1324,52
2020-05-23,RU-BA,1354,56
2020-05-24,RU-BA,1384,60
2020-05-25,RU-BA,1414,65
2020-05-26,RU-BA,1443,70
2020-05-27,RU-BA,1473,75
2020-05-28,RU-BA,1503,81
2020-05-29,RU-BA,1533,87
2020-05-30,RU-BA,1562,94
2020-05-31,RU-BA,1592,101
2020-06-01,RU-BA,1622,109
2020-06-02,RU-BA,1652,117
2020-06-03,RU-BA,1681,126
2020-06-04,RU-BA,1711,136
2020-06-05,RU-BA,1741,146
2020-06-06,RU-BA,1771,157
2020-06-07,RU-BA,1800,169
2020-06-08,RU-BA,1830,182
2020-06-09,RU-BA,1860,196
2020-06-10,RU-BA,1890,211
2020-06-11,RU-BA,1919,227
2020-06-12,RU-BA,1949,244
2020-06-13,RU-BA,1979,263
2020-06-14,RU-BA,2009,283
2020-06-15,RU-BA,2038,304
2020-06-16,RU-BA,2068,328
2020-06-17,RU-BA,2098,353
2020-06-18,RU-BA,2128,379
2020-06-19,RU-BA,2157,408
2020-06-20,RU-BA,2187,440
2020-06-21,RU-BA,2217,473
2020-06-22,RU-BA,2247,509
2020-06-23,RU-BA,2276,548
2020-06-24,RU-BA,2306,590
2020-06-25,RU-BA,2336,634
2020-06-26,RU-BA,2366,683
2020-06-27,RU-BA,2395,735
2020-06-28,RU-BA,2425,791
2020-06-29,RU-BA,2455,851
2020-06-30,RU-BA,2485,916
2020-07-01,RU-BA,2514,986
2020-07-02,RU-BA,2544,1061
2020-07-03,RU-BA,2574,1141
2020-07-04,RU-BA,2604,1228
2020-07-05,RU-BA,2633,1322
2020-07-06,RU-BA,2663,1422
2020-07-07,RU-BA,2693,1531
2020-07-08,RU-BA,2723,1647
2020-07-09,RU-BA,2752,1773
2020-07-10,RU-BA,2782,1908
2020-07-11,RU-BA,2812,2053
2020-07-12,RU-BA,2842,2209
2020-07-13,RU-BA,2871,2377
2020-07-14,RU-BA,2901,2558
2020-07-15,RU-BA,2931,2753
2020-07-16,RU-BA,2961,2963
2020-07-17,RU-BA,2990,3188
2020-07-18,RU-BA,3020,3431
2020-07-19,RU-BA,3050,3692
2020-07-20,RU-BA,3080,3973
2020-07-21,RU-BA,3109,4276
2020-07-22,RU-BA,3139,4601
2020-07-23,RU-BA,3169,4951
2020-07-24,RU-BA,3199,5328
2020-07-25,RU-BA,3228,5734
2020-07-26,RU-BA,3258,6170
2020-07-27,RU-BA,3288,6640
2020-07-28,RU-BA,3318,7146
2020-07-29,RU-BA,3347,7690
2020-07-30,RU-BA,3377,8275
2020-07-31,RU-BA,3407,8905
2020-08-01,RU-BA,3437,9582
2020-08-02,RU-BA,3466,10312
2020-08-03,RU-BA,3496,11097
2020-08-04,RU-BA,3526,11941
2020-08-05,RU-BA,3556,12850
2020-08-06,RU-BA,3585,13829
2020-08-07,RU-BA,3615,14881
2020-08-08,RU-BA,3645,16014
2020-08-09,RU-BA,3675,17233
2020-08-10,RU-BA,3704,18544
2020-08-11,RU-BA,3734,19956
2020-08-12,RU-BA,3764,21475
2020-08-13,RU-BA,3794,23109
2020-08-14,RU-BA,3823,24868
2020-08-15,RU-BA,3853,26761
2020-08-16,RU-BA,3883,28798
2020-08-17,RU-BA,3913,30990
2020-08-18,RU-BA,3942,33349
2020-08-19,RU-BA,3972,35887
2020-08-20,RU-BA,4002,38619
2020-08-21,RU-BA,4032,40378
2020-08-22,RU-BA,4061,40378
2020-08-23,RU-BA,4091,40378
2020-08-24,RU-BA,4121,40378
2020-08-25,RU-BA,4151,40378
2020-08-26,RU-BA,4180,40378
2020-08-27,RU-BA,4210,40378
2020-08-28,RU-BA,4240,40378
2020-08-29,RU-BA,4270,40378
2020-08-30,RU-BA,4299,40378
2020-08-31,RU-BA,4329,40378
2020-09-01,RU-BA,4359,40378
2020-09-02,RU-BA,4389,40378
2020-09-03,RU-BA,4418,40378
2020-09-04,RU-BA,4448,40378
2020-09-05,RU-BA,4478,40378
2020-09-06,RU-BA,4508,40378
2020-09-07,RU-BA,4537,40378
2020-09-08,RU-BA,4567,40378
2020-09-09,RU-BA,4597,40378
2020-09-10,RU-BA,4627,40378
2020-09-11,RU-BA,4656,40378
2020-09-12,RU-BA,4686,40378
2020-09-13,RU-BA,4716,40378
2020-09-14,RU-BA,4746,40378
2020-09-15,RU-BA,4775,40378
2020-09-16,RU-BA,4805,40378
2020-09-17,RU-BA,4835,40378
2020-09-18,RU-BA,4865,40378
2020-09-19,RU-BA,4894,40378
2020-09-20,RU-BA,4924,40378
2020-09-21,RU-BA,4954,40378
2020-09-22,RU-BA,4984,40378
2020-09-23,RU-BA,5013,40378
2020-09-24,RU-BA,5043,40378
2020-09-25,RU-BA,5073,40378
2020-09-26,RU-BA,5103,40378
2020-09-27,RU-BA,5132,40378
2020-09-28,RU-BA,5162,40378
2020-09-29,RU-BA,5192,40378
2020-09-30,RU-BA,5222,40378
2020-10-01,RU-BA,5251,40378
2020-10-02,RU-BA,5281,40378
2020-10-03,RU-BA,5311,40378
2020-10-04,RU-BA,5341,40378
2020-10-05,RU-BA,5370,40378
2020-10-06,RU-BA,5400,40378
2020-10-07,RU-BA,5430,40378
2020-10-08,RU-BA,5460,40378
2020-10-09,RU-BA,5489,40378
2020-10-10,RU-BA,5519,40378
2020-10-11,RU-BA,5549,40378
2020-10-12,RU-BA,5579,40378
2020-10-13,RU-BA,5608,40378
2020-10-14,RU-BA,5638,40378
2020-10-15,RU-BA,5668,40378
2020-10-16,RU-BA,5698,40378
2020-10-17,RU-BA,5727,40378
2020-10-18,RU-BA,5757,40378
2020-10-19,RU-BA,5787,40378
2020-10-20,RU-BA,5817,40378
2020-10-21,RU-BA,5846,40378
2020-10-22,RU-BA,5876,40378
2020-10-23,RU-BA,5906,40378
2020-10-24,RU-BA,5936,40378
2020-10-25,RU-BA,5965,40378
2020-10-26,RU-BA,5995,40378
2020-10-27,RU-BA,6025,40378
2020-10-28,RU-BA,6055,40378
2020-10-29,RU-BA,6084,40378
2020-10-30,RU-BA,6114,40378
2020-10-31,RU-BA,6144,40378
2020-11-01,RU-BA,6174,40378
2020-11-02,RU-BA,6203,40378
2020-11-03,RU-BA,6233,40378
2020-11-04,RU-BA,6263,40378
2020-11-05,RU-BA,6293,40378
2020-11-06,RU-BA,6322,40378
2020-11-07,RU-BA,6352,40378
2020-11-08,RU-BA,6382,40378
2020-11-09,RU-BA,6412,40378
2020-11-10,RU-BA,6441,40378
2020-11-11,RU-BA,6471,40378
2020-11-12,RU-BA,6501,40378
2020-11-13,RU-BA,6531,40378
2020-11-14,RU-BA,6560,40378
2020-11-15,RU-BA,6590,40378
2020-11-16,RU-BA,6620,40378
2020-11-17,RU-BA,6650,40378
2020-11-18,RU-BA,6679,40378
2020-11-19,RU-BA,6709,40378
2020-11-20,RU-BA,6739,40378
2020-11-21,RU-BA,6769,40378
2020-11-22,RU-BA,6798,40378
2020-11-23,RU-BA,6828,40378
2020-11-24,RU-BA,6858,40378
2020-11-25,RU-BA,6888,40378
2020-11-26,RU-BA,6917,40378
2020-11-27,RU-BA,6947,40378
2020-11-28,RU-BA,6977,40378
2020-11-29,RU-BA,7007,40378
2020-11-30,RU-BA,7036,40378
2020-12-01,RU-BA,7066,40378
2020-12-02,RU-BA,7096,40378
2020-12-03,RU-BA,7126,40378
2020-12-04,RU-BA,7155,40378
2020-12-05,RU-BA,7185,40378
2020-12-06,RU-BA,7215,40378
2020-12-07,RU-BA,7245,40378
2020-12-08,RU-BA,7274,40378
2020-12-09,RU-BA,7304,40378
2020-12-10,RU-BA,7334,40378
2020-12-11,RU-BA,7364,40378
2020-12-12,RU-BA,7393,40378
2020-12-13,RU-BA,7423,40378
2020-12-14,RU-BA,7453,40378
2020-12-15,RU-BA,7483,40378
2020-12-16,RU-BA,7512,40378
2020-12-17,RU-BA,7542,40378
2020-12-18,RU-BA,7572,40378
2020-12-19,RU-BA,7602,40378
2020-12-20,RU-BA,7631,40378
2020-12-21,RU-BA,7661,40378
2020-12-22,RU-BA,7691,40378
2020-12-23,RU-BA,7721,40378
2020-12-24,RU-BA,7750,40378
2020-12-25,RU-BA,7780,40378
2020-12-26,RU-BA,7810,40378
2020-12-27,RU-BA,7840,40378
2020-12-28,RU-BA,7869,40378
2020-12-29,RU-BA,7899,40378
2020-12-30,RU-BA,7929,40378
2020-12-31,RU-BA,7959,40378
2020-04-14,RU-BEL,43,0
2020-04-15,RU-BEL,46,0
2020-04-16,RU-BEL,50,0
2020-04-17,RU-BEL,53,0
2020-04-18,RU-BEL,57,0
2020-04-19,RU-BEL,61,0
2020-04-20,RU-BEL,65,0
2020-04-21,RU-BEL,69,0
2020-04-22,RU-BEL,74,0
2020-04-23,RU-BEL,154,0
2020-04-24,RU-BEL,175,0
2020-04-25,RU-BEL,201,0
2020-04-26,RU-BEL,227,0
2020-04-27,RU-BEL,259,0
2020-04-28,RU-BEL,295,0
2020-04-29,RU-BEL,343,0
2020-04-30,RU-BEL,387,0
2020-05-01,RU-BEL,405,0
2020-05-02,RU-BEL,488,0
2020-05-03,RU-BEL,533,0
2020-05-04,RU-BEL,452,0
2020-05-05,RU-BEL,485,0
2020-05-06,RU-BEL,518,0
2020-05-07,RU-BEL,550,0
2020-05-08,RU-BEL,582,0
2020-05-09,RU-BEL,612,0
2020-05-10,RU-BEL,642,0
2020-05-11,RU-BEL,669,0
2020-05-12,RU-BEL,696,0
2020-05-13,RU-BEL,721,0
2020-05-14,RU-BEL,744,0
2020-05-15,RU-BEL,767,0
2020-05-16,RU-BEL,787,0
2020-05-17,RU-BEL,807,0
2020-05-18,RU-BEL,825,0
2020-05-19,RU-BEL,843,0
2020-05-20,RU-BEL,859,0
2020-05-21,RU-BEL,875,0
2020-05-22,RU-BEL,890,0
2020-05-23,RU-BEL,904,0
2020-05-24,RU-BEL,917,0
2020-05-25,RU-BEL,931,0
2020-05-26,RU-BEL,943,0
2020-05-27,RU-BEL,956,0
2020-05-28,RU-BEL,968,0
2020-05-29,RU-BEL,979,0
2020-05-30,RU-BEL,991,0
2020-05-31,RU-BEL,1002,0
2020-06-01,RU-BEL,1014,0
2020-06-02,RU-BEL,1025,0
2020-06-03,RU-BEL,1036,0
2020-06-04,RU-BEL,1046,0
2020-06-05,RU-BEL,1057,0
2020-06-06,RU-BEL,1068,0
2020-06-07,RU-BEL,1078,0
2020-06-08,RU-BEL,1089,0
2020-06-09,RU-BEL,1099,0
2020-06-10,RU-BEL,1110,0
2020-06-11,RU-BEL,1120,0
2020-06-12,RU-BEL,1131,0
2020-06-13,RU-BEL,1141,0
2020-06-14,RU-BEL,1151,0
2020-06-15,RU-BEL,1162,0
2020-06-16,RU-BEL,1172,0
2020-06-17,RU-BEL,1182,0
2020-06-18,RU-BEL,1193,0
2020-06-19,RU-BEL,1203,0
2020-06-20,RU-BEL,1213,0
2020-06-21,RU-BEL,1224,0
2020-06-22,RU-BEL,1234,0
2020-06-23,RU-BEL,1244,0
2020-06-24,RU-BEL,1254,0
2020-06-25,RU-BEL,1265,0
2020-06-26,RU-BEL,1275,0
2020-06-27,RU-BEL,1285,0
2020-06-28,RU-BEL,1296,0
2020-06-29,RU-BEL,1306,0
2020-06-30,RU-BEL,1316,0
2020-07-01,RU-BEL,1326,0
2020-07-02,RU-BEL,1337,0
2020-07-03,RU-BEL,1347,0
2020-07-04,RU-BEL,1357,0
2020-07-05,RU-BEL,1367,0
2020-07-06,RU-BEL,1378,0
2020-07-07,RU-BEL,1388,0
2020-07-08,RU-BEL,1398,0
2020-07-09,RU-BEL,1408,0
2020-07-10,RU-BEL,1419,0
2020-07-11,RU-BEL,1429,0
2020-07-12,RU-BEL,1439,0
2020-07-13,RU-BEL,1449,0
2020-07-14,RU-BEL,1460,0
2020-07-15,RU-BEL,1470,0
2020-07-16,RU-BEL,1480,0
2020-07-17,RU-BEL,1490,0
2020-07-18,RU-BEL,1501,0
2020-07-19,RU-BEL,1511,0
2020-07-20,RU-BEL,1521,0
2020-07-21,RU-BEL,1531,0
2020-07-22,RU-BEL,1542,0
2020-07-23,RU-BEL,1552,0
2020-07-24,RU-BEL,1562,0
2020-07-25,RU-BEL,1572,0
2020-07-26,RU-BEL,1583,0
2020-07-27,RU-BEL,1593,0
2020-07-28,RU-BEL,1603,0
2020-07-29,RU-BEL,1613,0
2020-07-30,RU-BEL,1624,0
2020-07-31,RU-BEL,1634,0
2020-08-01,RU-BEL,1644,0
2020-08-02,RU-BEL,1654,0
2020-08-03,RU-BEL,1665,0
2020-08-04,RU-BEL,1675,0
2020-08-05,RU-BEL,1685,0
2020-08-06,RU-BEL,1695,0
2020-08-07,RU-BEL,1706,0
2020-08-08,RU-BEL,1716,0
2020-08-09,RU-BEL,1726,0
2020-08-10,RU-BEL,1736,0
2020-08-11,RU-BEL,1747,0
2020-08-12,RU-BEL,1757,0
2020-08-13,RU-BEL,1767,0
2020-08-14,RU-BEL,1777,0
2020-08-15,RU-BEL,1788,0
2020-08-16,RU-BEL,1798,0
2020-08-17,RU-BEL,1808,0
2020-08-18,RU-BEL,1818,0
2020-08-19,RU-BEL,1829,0
2020-08-20,RU-BEL,1839,0
2020-08-21,RU-BEL,1849,0
2020-08-22,RU-BEL,1859,0
2020-08-23,RU-BEL,1870,0
2020-08-24,RU-BEL,1880,0
2020-08-25,RU-BEL,1890,0
2020-08-26,RU-BEL,1900,0
2020-08-27,RU-BEL,1911,0
2020-08-28,RU-BEL,1921,0
2020-08-29,RU-BEL,1931,0
2020-08-30,RU-BEL,1941,0
2020-08-31,RU-BEL,1952,0
2020-09-01,RU-BEL,1962,0
2020-09-02,RU-BEL,1972,0
2020-09-03,RU-BEL,1982,0
2020-09-04,RU-BEL,1993,0
2020-09-05,RU-BEL,2003,0
2020-09-06,RU-BEL,2013,0
2020-09-07,RU-BEL,2023,0
2020-09-08,RU-BEL,2034,0
2020-09-09,RU-BEL,2044,0
2020-09-10,RU-BEL,2054,0
2020-09-11,RU-BEL,2064,0
2020-09-12,RU-BEL,2075,0
2020-09-13,RU-BEL,2085,0
2020-09-14,RU-BEL,2095,0
2020-09-15,RU-BEL,2105,0
2020-09-16,RU-BEL,2116,0
2020-09-17,RU-BEL,2126,0
2020-09-18,RU-BEL,2136,0
2020-09-19,RU-BEL,2146,0
2020-09-20,RU-BEL,2157,0
2020-09-21,RU-BEL,2167,0
2020-09-22,RU-BEL,2177,0
2020-09-23,RU-BEL,2187,0
2020-09-24,RU-BEL,2198,0
2020-09-25,RU-BEL,2208,0
2020-09-26,RU-BEL,2218,0
2020-09-27,RU-BEL,2228,0
2020-09-28,RU-BEL,2239,0
2020-09-29,RU-BEL,2249,0
2020-09-30,RU-BEL,2259,0
2020-10-01,RU-BEL,2269,0
2020-10-02,RU-BEL,2280,0
2020-10-03,RU-BEL,2290,0
2020-10-04,RU-BEL,2300,0
2020-10-05,RU-BEL,2310,0
2020-10-06,RU-BEL,2321,0
2020-10-07,RU-BEL,2331,0
2020-10-08,RU-BEL,2341,0
2020-10-09,RU-BEL,2351,0
2020-10-10,RU-BEL,2362,0
2020-10-11,RU-BEL,2372,0
2020-10-12,RU-BEL,2382,0
2020-10-13,RU-BEL,2392,0
2020-10-14,RU-BEL,2403,0
2020-10-15,RU-BEL,2413,0
2020-10-16,RU-BEL,2423,0
2020-10-17,RU-BEL,2433,0
2020-10-18,RU-BEL,2444,0
2020-10-19,RU-BEL,2454,0
2020-10-20,RU-BEL,2464,0
2020-10-21,RU-BEL,2474,0
2020-10-22,RU-BEL,2485,0
2020-10-23,RU-BEL,2495,0
2020-10-24,RU-BEL,2505,0
2020-10-25,RU-BEL,2515,0
2020-10-26,RU-BEL,2526,0
2020-10-27,RU-BEL,2536,0
2020-10-28,RU-BEL,2546,0
2020-10-29,RU-BEL,2556,0
2020-10-30,RU-BEL,2567,0
2020-10-31,RU-BEL,2577,0
2020-11-01,RU-BEL,2587,0
2020-11-02,RU-BEL,2597,0
2020-11-03,RU-BEL,2608,0
2020-11-04,RU-BEL,2618,0
2020-11-05,RU-BEL,2628,0
2020-11-06,RU-BEL,2638,0
2020-11-07,RU-BEL,2649,0
2020-11-08,RU-BEL,2659,0
2020-11-09,RU-BEL,2669,0
2020-11-10,RU-BEL,2679,0
2020-11-11,RU-BEL,2690,0
2020-11-12,RU-BEL,2700,0
2020-11-13,RU-BEL,2710,0
2020-11-14,RU-BEL,2720,0
2020-11-15,RU-BEL,2731,0
2020-11-16,RU-BEL,2741,0
2020-11-17,RU-BEL,2751,0
2020-11-18,RU-BEL,2761,0
2020-11-19,RU-BEL,2772,0
2020-11-20,RU-BEL,2782,0
2020-11-21,RU-BEL,2792,0
2020-11-22,RU-BEL,2802,0
2020-11-23,RU-BEL,2813,0
2020-11-24,RU-BEL,2823,0
2020-11-25,RU-BEL,2833,0
2020-11-26,RU-BEL,2843,0
2020-11-27,RU-BEL,2854,0
2020-11-28,RU-BEL,2864,0
2020-11-29,RU-BEL,2874,0
2020-11-30,RU-BEL,2884,0
2020-12-01,RU-BEL,2895,0
2020-12-02,RU-BEL,2905,0
2020-12-03,RU-BEL,2915,0
2020-12-04,RU-BEL,2925,0
2020-12-05,RU-BEL,2936,0
2020-12-06,RU-BEL,2946,0
2020-12-07,RU-BEL,2956,0
2020-12-08,RU-BEL,2966,0
2020-12-09,RU-BEL,2977,0
2020-12-10,RU-BEL,2987,0
2020-12-11,RU-BEL,2997,0
2020-12-12,RU-BEL,3007,0
2020-12-13,RU-BEL,3018,0
2020-12-14,RU-BEL,3028,0
2020-12-15,RU-BEL,3038,0
2020-12-16,RU-BEL,3048,0
2020-12-17,RU-BEL,3059,0
2020-12-18,RU-BEL,3069,0
2020-12-19,RU-BEL,3079,0
2020-12-20,RU-BEL,3089,0
2020-12-21,RU-BEL,3100,0
2020-12-22,RU-BEL,3110,0
2020-12-23,RU-BEL,3120,0
2020-12-24,RU-BEL,3130,0
2020-12-25,RU-BEL,3141,0
2020-12-26,RU-BEL,3151,0
2020-12-27,RU-BEL,3161,0
2020-12-28,RU-BEL,3171,0
2020-12-29,RU-BEL,3182,0
2020-12-30,RU-BEL,3192,0
2020-12-31,RU-BEL,3202,0
2020-04-14,RU-BRY,157,0
2020-04-15,RU-BRY,175,0
2020-04-16,RU-BRY,194,0
2020-04-17,RU-BRY,216,0
2020-04-18,RU-BRY,240,0
2020-04-19,RU-BRY,266,0
2020-04-20,RU-BRY,296,0
2020-04-21,RU-BRY,329,0
2020-04-22,RU-BRY,365,0
2020-04-23,RU-BRY,419,0
2020-04-24,RU-BRY,468,0
2020-04-25,RU-BRY,526,0
2020-04-26,RU-BRY,590,0
2020-04-27,RU-BRY,671,0
2020-04-28,RU-BRY,746,0
2020-04-29,RU-BRY,842,0
2020-04-30,RU-BRY,904,0
2020-05-01,RU-BRY,988,0
